1	1
6	5	4	O
6	3	0	X	1
6	4	0	X	1
6	5	0	X	1
6	6	0	X	1
6	6	1	X	1
6	7	0	X	1
6	7	1	X	1
6	7	2	X	1
7	0	0	X	1
7	1	0	X	1
7	2	0	X	1
7	3	0	X	1
7	3	1	B	1
7	3	2	Y	1
7	3	3	R	1
7	4	0	X	1
7	5	0	X	1
7	6	0	X	1
7	6	1	X	1
7	7	0	X	1
7	7	1	X	1
7	7	2	X	1

88	4
5	1	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
0	2	0	X	1
0	2	1	X	1
0	2	2	X	1
0	3	0	X	1
0	3	1	X	1
0	3	2	X	1
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	5	0	X	1
0	5	1	X	1
0	5	2	X	1
0	6	0	X	1
0	6	1	X	1
0	6	2	X	1
0	6	3	X	1
0	7	0	X	1
0	7	1	X	1
0	7	2	X	1
0	7	3	X	1
0	7	4	X	1
1	0	0	X	1
1	0	1	X	1
1	1	0	X	1
1	1	1	X	1
1	2	0	X	1
1	2	1	X	1
1	3	0	X	1
1	3	1	X	1
1	4	0	X	1
1	4	1	X	1
1	5	0	X	1
1	5	1	X	1
1	6	0	X	1
1	6	1	X	1
1	6	2	X	1
1	7	0	X	1
1	7	1	X	1
1	7	2	X	1
1	7	3	X	1
2	0	0	X	1
2	1	0	X	1
2	2	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
2	6	0	X	1
2	6	1	X	1
2	7	0	X	1
2	7	1	X	1
2	7	2	X	1
3	0	0	X	1
3	1	0	X	1
3	2	0	X	1
3	3	0	X	1
3	4	0	X	1
3	5	0	X	1
3	6	0	X	1
3	6	1	X	1
3	7	0	X	1
3	7	1	X	1
3	7	2	X	1
4	0	0	X	1
4	1	0	X	1
4	2	0	X	1
4	3	0	X	1
4	3	1	Y	1
4	3	2	R	1
4	4	0	X	1
4	5	0	X	1
4	6	0	X	1
4	6	1	X	1
4	7	0	X	1
4	7	1	X	1
4	7	2	X	1
5	0	0	X	1
5	1	0	X	1
5	1	1	G	1
5	1	2	B	1
5	2	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
5	6	0	X	1
5	6	1	X	1
5	7	0	X	1
5	7	1	X	1
5	7	2	X	1
6	0	0	X	1
6	1	0	X	1
6	2	0	X	1
6	3	0	X	1
6	4	0	X	1
6	5	0	X	1
6	6	0	X	1
6	6	1	X	1
6	7	0	X	1
6	7	1	X	1
6	7	2	X	1
7	0	0	X	1
7	1	0	X	1
7	2	0	X	1
7	3	0	X	1
7	3	1	B	1
7	3	2	Y	1
7	3	3	R	1
7	4	0	X	1
7	5	0	X	1
7	6	0	X	1
7	6	1	X	1
7	7	0	X	1
7	7	1	X	1
7	7	2	X	1

88	5
4	3	7	O
0	0	0	X	1
0	0	1	X	1
0	0	2	X	1
0	1	0	X	1
0	1	1	X	1
0	1	2	X	1
0	2	0	X	1
0	2	1	X	1
0	2	2	X	1
0	3	0	X	1
0	3	1	X	1
0	3	2	X	1
0	4	0	X	1
0	4	1	X	1
0	4	2	X	1
0	5	0	X	1
0	5	1	X	1
0	5	2	X	1
0	6	0	X	1
0	6	1	X	1
0	6	2	X	1
0	6	3	X	1
0	7	0	X	1
0	7	1	X	1
0	7	2	X	1
0	7	3	X	1
0	7	4	X	1
1	0	0	X	1
1	0	1	X	1
1	1	0	X	1
1	1	1	X	1
1	2	0	X	1
1	2	1	X	1
1	3	0	X	1
1	3	1	X	1
1	4	0	X	1
1	4	1	X	1
1	5	0	X	1
1	5	1	X	1
1	6	0	X	1
1	6	1	X	1
1	6	2	X	1
1	7	0	X	1
1	7	1	X	1
1	7	2	X	1
1	7	3	X	1
2	0	0	X	1
2	1	0	X	1
2	2	0	X	1
2	3	0	X	1
2	4	0	X	1
2	5	0	X	1
2	6	0	X	1
2	6	1	X	1
2	7	0	X	1
2	7	1	X	1
2	7	2	X	1
3	0	0	X	1
3	1	0	X	1
3	2	0	X	1
3	3	0	X	1
3	4	0	X	1
3	5	0	X	1
3	6	0	X	1
3	6	1	X	1
3	7	0	X	1
3	7	1	X	1
3	7	2	X	1
4	0	0	X	1
4	1	0	X	1
4	2	0	X	1
4	3	0	X	1
4	3	1	Y	1
4	3	2	R	1
4	3	3	B	1
4	4	0	X	1
4	5	0	X	1
4	6	0	X	1
4	6	1	X	1
4	7	0	X	1
4	7	1	X	1
4	7	2	X	1
5	0	0	X	1
5	1	0	X	1
5	1	1	G	1
5	2	0	X	1
5	3	0	X	1
5	4	0	X	1
5	5	0	X	1
5	6	0	X	1
5	6	1	X	1
5	7	0	X	1
5	7	1	X	1
5	7	2	X	1
6	0	0	X	1
6	1	0	X	1
6	2	0	X	1
6	3	0	X	1
6	4	0	X	1
6	5	0	X	1
6	6	0	X	1
6	6	1	X	1
6	7	0	X	1
6	7	1	X	1
6	7	2	X	1
7	0	0	X	1
7	1	0	X	1
7	2	0	X	1
7	3	0	X	1
7	3	1	B	1
7	3	2	Y	1
7	3	3	R	1
7	4	0	X	1
7	5	0	X	1
7	6	0	X	1
7	6	1	X	1
7	7	0	X	1
7	7	1	X	1
7	7	2	X	1

89	1
7	5	7	O
2	3	0	G	1
2	3	1	Y	1
2	5	0	G	1
2	5	1	B	1
4	3	0	Y	1
4	3	1	R	1
5	1	0	X	1
5	1	1	B	1
5	6	0	Y	1
5	6	1	B	1

89	2
4	3	7	O
2	3	0	G	1
2	3	1	Y	1
2	5	0	G	1
2	5	1	B	1
4	3	0	Y	1
4	3	1	R	1
4	3	2	B	1
5	1	0	X	1
5	1	1	B	1
5	6	0	Y	1

89	3
2	3	7	O
2	3	0	G	1
2	3	1	Y	1
2	3	2	R	1
2	5	0	G	1
2	5	1	B	1
4	3	0	Y	1
5	1	0	X	1
5	1	1	B	1
5	6	0	Y	1
5	6	1	B	1

89	4
5	6	7	O
2	3	0	G	1
2	3	1	Y	1
2	5	0	G	1
2	5	1	B	1
4	3	0	Y	1
4	3	1	R	1
5	1	0	X	1
5	6	0	Y	1
5	6	1	B	1
5	6	2	B	1

89	5
2	5	7	O
2	3	0	G	1
2	3	1	Y	1
2	5	0	G	1
2	5	1	B	1
2	5	2	B	1
4	3	0	Y	1
4	3	1	R	1
5	1	0	X	1
5	1	1	B	1
5	6	0	Y	1

90	1
2	7	7	O
0	0	0	B	2
0	7	0	Y	1
2	7	0	R	1
7	0	0	C	1
7	7	0	B	1

90	2
0	7	6	O
0	0	0	B	2
0	7	0	Y	1
0	7	1	R	1
7	0	0	C	1
7	7	0	B	1

90	3
2	3	6	O
0	0	0	B	2
0	7	0	Y	1
2	3	0	R	1
7	0	0	C	1
7	7	0	B	1

90	4
4	7	7	O
0	0	0	B	2
0	7	0	Y	1
4	7	0	R	1
7	0	0	C	1
7	7	0	B	1

90	5
2	2	7	O
0	0	0	B	2
0	7	0	Y	1
2	2	0	R	1
7	0	0	C	1
7	7	0	B	1

91	1
6	6	7	O
3	2	0	B	1
3	3	0	C	1
3	4	0	B	1
3	5	0	C	1
3	6	0	B	1
6	2	0	R	1
6	3	0	G	1
6	4	0	R	1
6	5	0	G	1
6	6	0	R	1

91	2
3	4	7	O
3	2	0	B	1
3	3	0	C	1
3	4	0	B	1
3	4	1	R	1
3	5	0	C	1
3	6	0	B	1
6	2	0	R	1
6	3	0	G	1
6	4	0	R	1
6	5	0	G	1

91	3
3	6	7	O
3	2	0	B	1
3	3	0	C	1
3	4	0	B	1
3	5	0	C	1
3	6	0	B	1
3	6	1	G	1
6	2	0	R	1
6	3	0	G	1
6	4	0	R	1
6	6	0	R	1

91	4
3	2	7	O
3	2	0	B	1
3	2	1	G	1
3	3	0	C	1
3	4	0	B	1
3	5	0	C	1
3	6	0	B	1
6	2	0	R	1
6	4	0	R	1
6	5	0	G	1
6	6	0	R	1

91	5
3	5	7	O
3	2	0	B	1
3	3	0	C	1
3	4	0	B	1
3	5	0	C	1
3	5	1	R	1
3	6	0	B	1
6	3	0	G	1
6	4	0	R	1
6	5	0	G	1
6	6	0	R	1

92	1
2	6	7	O
1	1	0	R	1
1	1	1	X	2
1	6	0	R	1
1	6	1	X	2
2	6	0	G	1
5	6	0	R	1
5	6	1	X	2
6	1	0	R	1
6	1	1	X	2
6	6	0	B	1
7	1	0	X	1

92	2
6	6	7	O
1	1	0	R	1
1	1	1	X	2
1	6	0	R	1
1	6	1	X	2
5	6	0	R	1
5	6	1	X	2
6	1	0	R	1
6	1	1	X	2
6	6	0	B	1
6	6	1	G	1
7	1	0	X	1

92	3
2	6	7	O
1	1	0	R	1
1	1	1	X	2
1	6	0	R	1
1	6	1	X	2
2	6	0	G	1
2	6	1	B	1
5	6	0	R	1
5	6	1	X	2
6	1	0	R	1
6	1	1	X	2
7	1	0	X	1

92	4
2	6	7	O
1	1	0	R	1
1	1	1	X	2
1	6	0	R	1
1	6	1	X	2
2	6	0	G	1
2	6	1	X	1
5	6	0	R	1
5	6	1	X	2
6	1	0	R	1
6	1	1	X	2
6	6	0	B	1

92	5
6	6	7	O
1	1	0	R	1
1	1	1	X	2
1	6	0	R	1
1	6	1	X	2
2	6	0	G	1
5	6	0	R	1
5	6	1	X	2
6	1	0	R	1
6	1	1	X	2
6	6	0	B	1
6	6	1	X	1

93	1
6	6	7	O
2	2	0	G	2
2	4	0	B	2
2	6	0	R	2
4	2	0	Y	2
4	4	0	X	2
4	6	0	M	2
6	4	0	C	2

93	2
2	6	4	C
2	2	0	G	2
2	4	0	B	2
2	6	4	R	2
4	2	0	Y	2
4	4	0	X	2
4	6	0	M	2
6	4	0	C	2

93	3
6	4	2	C
2	2	0	G	2
2	4	0	B	2
2	6	0	R	2
4	2	0	Y	2
4	4	0	X	2
4	6	0	M	2
6	4	2	C	2

93	4
2	4	3	C
2	2	0	G	2
2	4	3	B	2
2	6	0	R	2
4	2	0	Y	2
4	4	0	X	2
4	6	0	M	2
6	4	0	C	2

93	5
4	2	2	C
2	2	0	G	2
2	4	0	B	2
2	6	0	R	2
4	2	2	Y	2
4	4	0	X	2
4	6	0	M	2
6	4	0	C	2

94	1
7	6	7	O
1	3	0	G	2
1	5	0	R	2
3	3	0	Y	1
3	5	0	Y	2
5	3	0	B	2
5	5	0	B	1

94	2
5	5	7	O
1	3	0	G	2
1	5	0	R	2
3	3	0	Y	1
3	5	0	Y	2
5	5	0	B	1
5	5	1	B	2

94	3
3	3	7	O
1	3	0	G	2
1	5	0	R	2
3	3	0	Y	1
3	3	1	Y	2
5	3	0	B	2
5	5	0	B	1

94	4
5	5	7	O
1	3	0	G	2
3	3	0	Y	1
3	5	0	Y	2
5	3	0	B	2
5	5	0	B	1
5	5	1	R	2

94	5
3	3	7	O
1	5	0	R	2
3	3	0	Y	1
3	3	1	G	2
3	5	0	Y	2
5	3	0	B	2
5	5	0	B	1

95	1
3	3	7	O
3	3	0	R	1

95	2
2	5	5	O
2	5	0	R	1

95	3
2	4	6	O
1	1	0	R	1

95	4
6	3	6	O
6	3	0	R	1

95	5
1	4	4	O
1	1	0	R	1

96	1
2	1	7	O
1	4	0	Y	1
1	4	1	B	1
4	4	0	Y	1
4	4	1	G	1
5	1	0	Y	1
5	1	1	C	1
5	6	0	Y	1
5	6	1	R	1

96	2
1	4	4	C
1	4	0	Y	1
1	4	4	B	1
4	4	0	Y	1
4	4	1	G	1
5	1	0	Y	1
5	1	1	C	1
5	6	0	Y	1
5	6	1	R	1

96	3
4	4	4	C
1	4	0	Y	1
1	4	1	B	1
4	4	0	Y	1
4	4	4	G	1
5	1	0	Y	1
5	1	1	C	1
5	6	0	Y	1
5	6	1	R	1

96	4
5	6	4	C
1	4	0	Y	1
1	4	1	B	1
4	4	0	Y	1
4	4	1	G	1
5	1	0	Y	1
5	1	1	C	1
5	6	0	Y	1
5	6	4	R	1

96	5
5	1	7	C
1	4	0	Y	1
1	4	1	B	1
4	4	0	Y	1
4	4	1	G	1
5	1	0	Y	1
5	1	7	C	1
5	6	0	Y	1
5	6	1	R	1

97	1
6	7	7	O
3	3	0	R	1
3	5	0	B	1
5	3	0	Y	1
5	5	0	G	1

97	2
3	5	6	O
3	3	0	R	1
3	5	0	B	1
3	5	1	G	1
5	3	0	Y	1

97	3
3	3	7	O
3	3	0	R	1
3	3	1	Y	1
3	5	0	B	1
5	5	0	G	1

97	4
5	3	7	O
3	3	0	R	1
5	3	0	Y	1
5	3	1	B	1
5	5	0	G	1

97	5
5	5	7	O
3	5	0	B	1
5	3	0	Y	1
5	5	0	G	1
5	5	1	R	1

98	1
4	7	7	O
0	6	0	R	1
0	6	1	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	R	1
0	7	3	W	1
1	7	0	R	1
1	7	1	R	1
6	7	0	B	1
6	7	1	B	1
7	6	0	B	1
7	6	1	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	B	1
7	7	3	W	1

98	2
4	7	7	O
0	6	0	R	1
0	6	1	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	R	1
0	7	3	W	1
0	7	4	W	1
1	7	0	R	1
1	7	1	R	1
6	7	0	B	1
6	7	1	B	1
7	6	0	B	1
7	6	1	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	B	1

98	3
3	7	7	O
0	6	0	R	1
0	6	1	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	R	1
0	7	3	W	1
1	7	0	R	1
1	7	1	R	1
1	7	2	W	1
6	7	0	B	1
6	7	1	B	1
7	6	0	B	1
7	6	1	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	B	1

98	4
0	6	7	O
0	6	0	R	1
0	6	1	R	1
0	6	2	W	1
0	7	0	R	1
0	7	1	R	1
0	7	2	R	1
0	7	3	W	1
1	7	0	R	1
1	7	1	R	1
6	7	0	B	1
6	7	1	B	1
7	6	0	B	1
7	6	1	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	B	1

98	5
5	6	7	O
0	6	0	R	1
0	6	1	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	R	1
1	7	0	R	1
1	7	1	R	1
6	7	0	B	1
6	7	1	B	1
7	6	0	B	1
7	6	1	B	1
7	6	2	W	1
7	7	0	B	1
7	7	1	B	1
7	7	2	B	1
7	7	3	W	1

99	1
3	7	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	W	1
0	1	0	G	1
0	6	0	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	1
1	0	0	G	1
1	7	0	R	1
3	3	0	X	1
3	4	0	X	1
3	4	1	X	1
3	4	2	W	1
4	4	0	X	1
6	0	0	C	1
6	7	0	B	1
7	0	0	C	1
7	0	1	C	1
7	0	2	W	1
7	1	0	C	1
7	6	0	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	W	1

99	2
3	4	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	W	1
0	1	0	G	1
0	6	0	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	1
1	0	0	G	1
1	7	0	R	1
3	3	0	X	1
3	4	0	X	1
3	4	1	X	1
3	4	2	W	1
3	4	3	W	1
4	4	0	X	1
6	0	0	C	1
6	7	0	B	1
7	0	0	C	1
7	0	1	C	1
7	0	2	W	1
7	1	0	C	1
7	6	0	B	1
7	7	0	B	1
7	7	1	B	1

99	3
1	3	5	O
0	0	0	G	1
0	0	1	G	1
0	0	2	W	1
0	1	0	G	1
0	6	0	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	1
1	0	0	G	1
1	0	1	W	1
1	7	0	R	1
3	3	0	X	1
3	4	0	X	1
3	4	1	X	1
4	4	0	X	1
6	0	0	C	1
6	7	0	B	1
7	0	0	C	1
7	0	1	C	1
7	0	2	W	1
7	1	0	C	1
7	6	0	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	W	1

99	4
3	7	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	W	1
0	1	0	G	1
0	6	0	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	1
1	0	0	G	1
1	7	0	R	1
1	7	1	W	1
3	3	0	X	1
3	4	0	X	1
3	4	1	X	1
3	4	2	W	1
4	4	0	X	1
6	0	0	C	1
6	7	0	B	1
7	0	0	C	1
7	0	1	C	1
7	1	0	C	1
7	6	0	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	W	1

99	5
3	2	7	O
0	0	0	G	1
0	0	1	G	1
0	0	2	W	1
0	0	3	X	1
0	1	0	G	1
0	6	0	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	W	1
1	0	0	G	1
1	7	0	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	W	1
4	4	0	X	1
6	0	0	C	1
6	7	0	B	1
7	0	0	C	1
7	0	1	C	1
7	0	2	W	1
7	1	0	C	1
7	6	0	B	1
7	7	0	B	1
7	7	1	B	1
7	7	2	W	1

100	1
2	7	7	O
0	2	0	R	1
0	3	0	R	1
0	3	1	W	1
0	3	2	G	1
0	4	0	R	1
0	5	0	R	1
0	5	1	Y	1
0	5	2	R	1
5	2	0	R	1
5	2	1	W	1
5	2	2	X	1
5	6	0	R	1
5	6	1	W	1
5	6	2	B	1

100	2
1	7	4	O
0	2	0	R	1
0	3	0	R	1
0	3	1	W	1
0	3	2	G	1
0	3	3	B	1
0	4	0	R	1
0	5	0	R	1
0	5	1	Y	1
0	5	2	R	1
5	2	0	R	1
5	2	1	W	1
5	2	2	X	1
5	6	0	R	1
5	6	1	W	1

100	3
5	4	7	O
0	2	0	R	1
0	3	0	R	1
0	3	1	W	1
0	3	2	G	1
0	4	0	R	1
0	5	0	R	1
0	5	1	Y	1
0	5	2	R	1
5	2	0	R	1
5	2	1	W	1
5	2	2	X	1
5	2	3	B	1
5	6	0	R	1
5	6	1	W	1

100	4
2	7	6	O
0	2	0	R	1
0	3	0	R	1
0	3	1	W	1
0	4	0	R	1
0	5	0	R	1
0	5	1	Y	1
0	5	2	R	1
0	5	3	G	1
5	2	0	R	1
5	2	1	W	1
5	2	2	X	1
5	6	0	R	1
5	6	1	W	1
5	6	2	B	1

100	5
2	7	3	O
0	0	0	R	1
0	3	0	R	1
0	3	1	W	1
0	3	2	G	1
0	4	0	R	1
0	5	0	R	1
0	5	1	Y	1
0	5	2	R	1
5	2	0	R	1
5	2	1	W	1
5	2	2	X	1
5	6	0	R	1
5	6	1	W	1
5	6	2	B	1

101	1
4	7	7	O
3	2	0	X	1
3	3	0	C	1
3	3	1	B	1
3	5	0	G	1
3	6	0	C	1
3	6	1	B	2
6	3	0	R	1
6	3	1	B	2
6	6	0	R	1
6	6	1	C	2
7	6	0	Y	1

101	2
3	5	4	O
3	2	0	X	1
3	3	0	C	1
3	3	1	B	1
3	5	0	G	1
3	5	1	B	2
3	6	0	C	1
6	3	0	R	1
6	3	1	B	2
6	6	0	R	1
6	6	1	C	2
7	6	0	Y	1

101	3
7	6	5	O
3	2	0	X	1
3	3	0	C	1
3	3	1	B	1
3	5	0	G	1
3	6	0	C	1
3	6	1	B	2
6	3	0	R	1
6	3	1	B	2
6	6	0	R	1
7	6	0	Y	1
7	6	1	C	2

101	4
3	5	6	O
3	3	0	C	1
3	3	1	B	1
3	5	0	G	1
3	5	1	X	1
3	6	0	C	1
3	6	1	B	2
6	3	0	R	1
6	3	1	B	2
6	6	0	R	1
6	6	1	C	2
7	6	0	Y	1

101	5
3	2	6	O
3	2	0	X	1
3	2	1	B	1
3	3	0	C	1
3	5	0	G	1
3	6	0	C	1
3	6	1	B	2
6	3	0	R	1
6	3	1	B	2
6	6	0	R	1
6	6	1	C	2
7	6	0	Y	1

102	1
5	7	7	O
3	3	0	R	1
3	3	1	R	1
3	4	0	Y	1
3	4	1	Y	1
3	4	2	Y	1
3	5	0	R	1
3	5	1	R	1
6	3	0	C	2
6	4	0	G	1
6	5	0	B	1
6	5	1	B	1
6	5	2	C	2

102	2
3	4	6	O
3	3	0	R	1
3	3	1	R	1
3	4	0	Y	1
3	4	1	Y	1
3	4	2	Y	1
3	4	3	C	2
3	5	0	R	1
3	5	1	R	1
6	3	0	C	2
6	4	0	G	1
6	5	0	B	1
6	5	1	B	1

102	3
3	3	6	O
3	3	0	R	1
3	3	1	R	1
3	3	2	C	2
3	4	0	Y	1
3	4	1	Y	1
3	4	2	Y	1
3	5	0	R	1
3	5	1	R	1
6	4	0	G	1
6	5	0	B	1
6	5	1	B	1
6	5	2	C	2

102	4
6	4	7	O
3	3	0	R	1
3	3	1	R	1
3	4	0	Y	1
3	4	1	Y	1
3	5	0	R	1
3	5	1	R	1
6	3	0	C	2
6	4	0	G	1
6	4	1	Y	1
6	5	0	B	1
6	5	1	B	1
6	5	2	C	2

102	5
5	7	7	O
0	7	0	C	2
3	3	0	R	1
3	3	1	R	1
3	4	0	Y	1
3	4	1	Y	1
3	4	2	Y	1
3	5	0	R	1
3	5	1	R	1
6	3	0	C	2
6	4	0	G	1
6	5	0	B	1
6	5	1	B	1

103	1
4	6	7	O
0	0	0	R	1
0	0	1	R	1
0	0	2	B	2
0	7	0	R	1
0	7	1	R	1
0	7	2	B	1
3	3	0	X	1
3	3	1	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	W	2
3	5	0	R	1
4	4	0	X	1
4	5	0	B	1
7	0	0	R	1
7	0	1	R	1
7	0	2	G	2
7	7	0	R	1
7	7	1	R	1
7	7	2	Y	2

103	2
5	7	6	O
0	0	0	R	1
0	0	1	R	1
0	0	2	B	2
0	7	0	R	1
0	7	1	R	1
0	7	2	B	1
3	3	0	X	1
3	3	1	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	W	2
3	5	0	R	1
4	5	0	B	1
4	5	1	X	1
7	0	0	R	1
7	0	1	R	1
7	0	2	G	2
7	7	0	R	1
7	7	1	R	1
7	7	2	Y	2

103	3
4	7	6	O
0	0	0	R	1
0	0	1	R	1
0	0	2	B	2
0	7	0	R	1
0	7	1	R	1
0	7	2	B	1
3	3	0	X	1
3	3	1	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	W	2
3	5	0	R	1
4	4	0	X	1
4	5	0	B	1
4	5	1	Y	2
7	0	0	R	1
7	0	1	R	1
7	0	2	G	2
7	7	0	R	1
7	7	1	R	1

103	4
4	7	4	O
0	0	0	R	1
0	0	1	R	1
0	0	2	B	2
0	7	0	R	1
0	7	1	R	1
0	7	2	B	1
0	7	3	Y	2
3	3	0	X	1
3	3	1	R	1
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	W	2
3	5	0	R	1
4	4	0	X	1
4	5	0	B	1
7	0	0	R	1
7	0	1	R	1
7	0	2	G	2
7	7	0	R	1
7	7	1	R	1

103	5
3	3	7	O
0	0	0	R	1
0	0	1	R	1
0	7	0	R	1
0	7	1	R	1
0	7	2	B	1
3	3	0	X	1
3	3	1	R	1
3	3	2	B	2
3	4	0	X	1
3	4	1	X	1
3	4	2	X	1
3	4	3	W	2
3	5	0	R	1
4	4	0	X	1
4	5	0	B	1
7	0	0	R	1
7	0	1	R	1
7	0	2	G	2
7	7	0	R	1
7	7	1	R	1
7	7	2	Y	2

104	1
5	7	7	O
1	6	0	R	1
1	6	1	G	1
2	2	0	R	1
2	2	1	R	1
4	3	0	Y	1
4	3	1	R	1
4	3	2	X	2
4	6	0	B	1
4	6	1	G	1
4	6	2	X	2
6	5	0	R	1
6	5	1	X	2

104	2
2	2	6	O
1	6	0	R	1
1	6	1	G	1
2	2	0	R	1
2	2	1	R	1
2	2	2	X	2
4	3	0	Y	1
4	3	1	R	1
4	3	2	X	2
4	6	0	B	1
4	6	1	G	1
4	6	2	X	2
6	5	0	R	1

104	3
1	6	7	O
1	6	0	R	1
1	6	1	G	1
1	6	2	X	2
2	2	0	R	1
2	2	1	R	1
4	3	0	Y	1
4	3	1	R	1
4	3	2	X	2
4	6	0	B	1
4	6	1	G	1
4	6	2	X	2
6	5	0	R	1

104	4
5	7	6	O
1	6	0	R	1
1	6	1	G	1
1	6	2	X	2
2	2	0	R	1
2	2	1	R	1
4	3	0	Y	1
4	3	1	R	1
4	3	2	X	2
4	6	0	B	1
4	6	1	G	1
6	5	0	R	1
6	5	1	X	2

104	5
2	2	7	O
1	6	0	R	1
1	6	1	G	1
2	2	0	R	1
2	2	1	R	1
2	2	2	X	2
4	3	0	Y	1
4	3	1	R	1
4	6	0	B	1
4	6	1	G	1
4	6	2	X	2
6	5	0	R	1
6	5	1	X	2

105	1
4	7	7	O
3	4	0	Y	1
5	4	0	B	1
7	4	0	G	1

105	2
3	4	5	O
3	4	0	Y	1
3	4	1	B	1
7	4	0	G	1

105	3
6	4	7	O
3	4	0	Y	1
5	4	0	B	1
6	4	0	G	1

105	4
4	4	5	O
4	4	0	Y	1
5	4	0	B	1
7	4	0	G	1

105	5
5	7	7	O
3	4	0	Y	1
5	7	0	B	1
7	4	0	G	1

106	1
6	5	7	O
3	3	0	R	1
3	7	0	R	2
6	3	0	Y	2
6	7	0	Y	2

106	2
3	3	7	O
3	3	0	R	1
3	3	1	Y	2
3	7	0	R	2
6	7	0	Y	2

106	3
6	6	7	O
3	3	0	R	1
3	7	0	R	2
6	3	0	Y	2
6	6	0	Y	2

106	4
4	7	7	O
3	3	0	R	1
4	7	0	R	2
6	3	0	Y	2
6	7	0	Y	2

106	5
2	3	6	O
2	3	0	R	1
3	7	0	R	2
6	3	0	Y	2
6	7	0	Y	2

107	1
5	5	7	O
0	0	0	X	1
0	1	0	X	1
0	2	0	X	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	6	0	X	1
0	7	0	X	1
3	3	0	G	1
3	3	1	R	1
3	6	0	B	1
3	6	1	R	1
6	6	0	Y	1
6	6	1	R	1

107	2
0	7	4	O
0	0	0	X	1
0	1	0	X	1
0	2	0	X	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	6	0	X	1
0	7	0	X	1
0	7	1	R	1
3	3	0	G	1
3	3	1	R	1
3	6	0	B	1
3	6	1	R	1
6	6	0	Y	1

107	3
0	0	3	O
0	0	0	X	1
0	0	1	R	1
0	1	0	X	1
0	2	0	X	1
0	3	0	X	1
0	4	0	X	1
0	5	0	X	1
0	6	0	X	1
0	7	0	X	1
3	3	0	G	1
3	3	1	R	1
3	6	0	B	1
6	6	0	Y	1
6	6	1	R	1

107	4
6	4	7	O
0	0	0	X	1
0	1	0	X	1
0	2	0	X	1
0	3	0	X	1
0	4	0	X	1
0	4	1	R	1
0	5	0	X	1
0	6	0	X	1
0	7	0	X	1
3	3	0	G	1
3	6	0	B	1
3	6	1	R	1
6	6	0	Y	1
6	6	1	R	1

107	5
4	7	7	O
0	0	0	X	1
0	1	0	X	1
0	2	0	X	1
0	3	0	X	1
0	4	0	X	1
0	4	1	R	1
0	5	0	X	1
0	6	0	X	1
0	7	0	X	1
3	3	0	G	1
3	3	1	R	1
3	6	0	B	1
3	6	1	R	1
6	6	0	Y	1

108	1
3	4	7	O
3	3	0	B	1
3	4	0	G	1
3	5	0	B	1
5	3	0	R	1
5	4	0	G	1
5	5	0	R	1

108	2
3	5	6	O
3	3	0	B	1
3	5	0	B	1
3	5	1	G	1
5	3	0	R	1
5	4	0	G	1
5	5	0	R	1

108	3
3	3	7	O
3	3	0	B	1
3	3	1	G	1
3	5	0	B	1
5	3	0	R	1
5	4	0	G	1
5	5	0	R	1

108	4
5	4	7	O
3	3	0	B	1
3	4	0	G	1
3	5	0	B	1
5	3	0	R	1
5	4	0	G	1
5	4	1	R	1

108	5
5	3	7	O
